Chewie-NS ID	Original ID
wgMLST-00049632	STMMW_33141
wgMLST-00049633	STMMW_33151
wgMLST-00049634	STMMW_33161
wgMLST-00049635	STMMW_33171
wgMLST-00049636	STMMW_33181
wgMLST-00049637	STMMW_33191
wgMLST-00049638	STMMW_33201
wgMLST-00049639	STMMW_33211
wgMLST-00049640	STMMW_33221
wgMLST-00049641	STMMW_33231
wgMLST-00049642	STMMW_33241
wgMLST-00049643	STMMW_33251
wgMLST-00049644	STMMW_33261
wgMLST-00049645	STMMW_33271
wgMLST-00049646	STMMW_33281
wgMLST-00049647	STMMW_33291
wgMLST-00049648	STMMW_33301
wgMLST-00049650	STMMW_33321
wgMLST-00049651	STMMW_33331
wgMLST-00049652	STMMW_33341
wgMLST-00049653	STMMW_33351
wgMLST-00049654	STMMW_33371
wgMLST-00049655	STMMW_33381
wgMLST-00049656	STMMW_33391
wgMLST-00049657	STMMW_33401
wgMLST-00049658	STMMW_33411
wgMLST-00049660	STMMW_33431
wgMLST-00049661	STMMW_33441
wgMLST-00049662	STMMW_33451
wgMLST-00049663	STMMW_33461
wgMLST-00049664	STMMW_33471
wgMLST-00049665	STMMW_33491
wgMLST-00049666	STMMW_33521
wgMLST-00049667	STMMW_33541
wgMLST-00049668	STMMW_33551
wgMLST-00049669	STMMW_33561
wgMLST-00049670	STMMW_33571
wgMLST-00049671	STMMW_33581
wgMLST-00049672	STMMW_33591
wgMLST-00049673	STMMW_33601
wgMLST-00049674	STMMW_33611
wgMLST-00049675	STMMW_33621
wgMLST-00049676	STMMW_33631
wgMLST-00049677	STMMW_33641
wgMLST-00049678	STMMW_33651
wgMLST-00049679	STMMW_33661
wgMLST-00049680	STMMW_33671
wgMLST-00049681	STMMW_33681
wgMLST-00049682	STMMW_33691
wgMLST-00049683	STMMW_33701
wgMLST-00049684	STMMW_33711
wgMLST-00049685	STMMW_33721
wgMLST-00049686	STMMW_33731
wgMLST-00049687	STMMW_33741
wgMLST-00049688	STMMW_33751
wgMLST-00049689	STMMW_33761
wgMLST-00049690	STMMW_33771
wgMLST-00049691	STMMW_33781
wgMLST-00049692	STMMW_33791
wgMLST-00049693	STMMW_33801
wgMLST-00049694	STMMW_33811
wgMLST-00049695	STMMW_33821
wgMLST-00049696	STMMW_33831
wgMLST-00049697	STMMW_33841
wgMLST-00049698	STMMW_33851
wgMLST-00049699	STMMW_33861
wgMLST-00049700	STMMW_33871
wgMLST-00049701	STMMW_33911
wgMLST-00049702	STMMW_33921
wgMLST-00049703	STMMW_33931
wgMLST-00049704	STMMW_33941
wgMLST-00049705	STMMW_33951
wgMLST-00049706	STMMW_33961
wgMLST-00049707	STMMW_33971
wgMLST-00049709	STMMW_33991
wgMLST-00049710	STMMW_34001
wgMLST-00049711	STMMW_34011
wgMLST-00049712	STMMW_34021
wgMLST-00049713	STMMW_34031
wgMLST-00049714	STMMW_34041
wgMLST-00049715	STMMW_34051
wgMLST-00049716	STMMW_34061
wgMLST-00049717	STMMW_34071
wgMLST-00049718	STMMW_34081
wgMLST-00049719	STMMW_34091
wgMLST-00049721	STMMW_34111
wgMLST-00049722	STMMW_34121
wgMLST-00049723	STMMW_34131
wgMLST-00049724	STMMW_34141
wgMLST-00049725	STMMW_34151
wgMLST-00049726	STMMW_34161
wgMLST-00049727	STMMW_34171
wgMLST-00049728	STMMW_34181
wgMLST-00049729	STMMW_34191
wgMLST-00049730	STMMW_34201
wgMLST-00049731	STMMW_34211
wgMLST-00049732	STMMW_34221
wgMLST-00049733	STMMW_34231
wgMLST-00049734	STMMW_34241
wgMLST-00049735	STMMW_34242
wgMLST-00049736	STMMW_34251
wgMLST-00049737	STMMW_34261
wgMLST-00049738	STMMW_34271
wgMLST-00049739	STMMW_34281
wgMLST-00049740	STMMW_34291
wgMLST-00049741	STMMW_34301
wgMLST-00049742	STMMW_34311
wgMLST-00049743	STMMW_34321
wgMLST-00049744	STMMW_34331
wgMLST-00049745	STMMW_34341
wgMLST-00049746	STMMW_34351
wgMLST-00049747	STMMW_34361
wgMLST-00049748	STMMW_34381
wgMLST-00049749	STMMW_34391
wgMLST-00049750	STMMW_34401
wgMLST-00049751	STMMW_34411
wgMLST-00049752	STMMW_34421
wgMLST-00049753	STMMW_34431
wgMLST-00049754	STMMW_34441
wgMLST-00049755	STMMW_34451
wgMLST-00049756	STMMW_34461
wgMLST-00049757	STMMW_34471
wgMLST-00049758	STMMW_34481
wgMLST-00049759	STMMW_34501
wgMLST-00049760	STMMW_34511
wgMLST-00049761	STMMW_34521
wgMLST-00049762	STMMW_34531
wgMLST-00049763	STMMW_34541
wgMLST-00049764	STMMW_34551
wgMLST-00049765	STMMW_34561
wgMLST-00049766	STMMW_34571
wgMLST-00049767	STMMW_34581
wgMLST-00049768	STMMW_34601
wgMLST-00049769	STMMW_34611
wgMLST-00049771	STMMW_34631
wgMLST-00049772	STMMW_34641
wgMLST-00049773	STMMW_34651
wgMLST-00049774	STMMW_34661
wgMLST-00049775	STMMW_34671
wgMLST-00049776	STMMW_34681
wgMLST-00049778	STMMW_34703
wgMLST-00049779	STMMW_34711
wgMLST-00049780	STMMW_34721
wgMLST-00049781	STMMW_34731
wgMLST-00049782	STMMW_34741
wgMLST-00049783	STMMW_34751
wgMLST-00049784	STMMW_34761
wgMLST-00049785	STMMW_34771
wgMLST-00049786	STMMW_34781
wgMLST-00049787	STMMW_34791
wgMLST-00049788	STMMW_34801
wgMLST-00049789	STMMW_34811
wgMLST-00049790	STMMW_34821
wgMLST-00049791	STMMW_34831
wgMLST-00049792	STMMW_34841
wgMLST-00049793	STMMW_34851
wgMLST-00049794	STMMW_34861
wgMLST-00049795	STMMW_34871
wgMLST-00049796	STMMW_34881
wgMLST-00049797	STMMW_34891
wgMLST-00049798	STMMW_34901
wgMLST-00049799	STMMW_34911
wgMLST-00049800	STMMW_34921
wgMLST-00049801	STMMW_34931
wgMLST-00049802	STMMW_34941
wgMLST-00049803	STMMW_34951
wgMLST-00049804	STMMW_34961
wgMLST-00049805	STMMW_34971
wgMLST-00049806	STMMW_34991
wgMLST-00049807	STMMW_35001
wgMLST-00049808	STMMW_35011
wgMLST-00049809	STMMW_35031
wgMLST-00049810	STMMW_35041
wgMLST-00049811	STMMW_35051
wgMLST-00049816	STMMW_35121
wgMLST-00049817	STMMW_35131
wgMLST-00049818	STMMW_35141
wgMLST-00049819	STMMW_35151
wgMLST-00049820	STMMW_35161
wgMLST-00049822	STMMW_35181
wgMLST-00049823	STMMW_35191
wgMLST-00049824	STMMW_35201
wgMLST-00049825	STMMW_35211
wgMLST-00049826	STMMW_35221
wgMLST-00049827	STMMW_35231
wgMLST-00049828	STMMW_35241
wgMLST-00049829	STMMW_35251
wgMLST-00049830	STMMW_35261
wgMLST-00049831	STMMW_35271
wgMLST-00049832	STMMW_35281
wgMLST-00049833	STMMW_35301
wgMLST-00049834	STMMW_35311
wgMLST-00049835	STMMW_35321
wgMLST-00049836	STMMW_35331
wgMLST-00049837	STMMW_35341
wgMLST-00049838	STMMW_35351
wgMLST-00049839	STMMW_35361
wgMLST-00049840	STMMW_35381
wgMLST-00049841	STMMW_35391
wgMLST-00049842	STMMW_35401
wgMLST-00049843	STMMW_35411
wgMLST-00049844	STMMW_35421
wgMLST-00049845	STMMW_35431
wgMLST-00049846	STMMW_35441
wgMLST-00049847	STMMW_35451
wgMLST-00049848	STMMW_35461
wgMLST-00049851	STMMW_35491
wgMLST-00049852	STMMW_35501
wgMLST-00049853	STMMW_35511
wgMLST-00049854	STMMW_35521
wgMLST-00049855	STMMW_35531
wgMLST-00049856	STMMW_35541
wgMLST-00049858	STMMW_35571
wgMLST-00049859	STMMW_35581
wgMLST-00049860	STMMW_35591
wgMLST-00049862	STMMW_35611
wgMLST-00049863	STMMW_35621
wgMLST-00049864	STMMW_35631
wgMLST-00049865	STMMW_35641
wgMLST-00049866	STMMW_35651
wgMLST-00049867	STMMW_35661
wgMLST-00049869	STMMW_35681
wgMLST-00049870	STMMW_35691
wgMLST-00049871	STMMW_35701
wgMLST-00049872	STMMW_35711
wgMLST-00049873	STMMW_35721
wgMLST-00049874	STMMW_35731
wgMLST-00049875	STMMW_35741
wgMLST-00049877	STMMW_35761
wgMLST-00049878	STMMW_35771
wgMLST-00049879	STMMW_35781
wgMLST-00049880	STMMW_35791
wgMLST-00049881	STMMW_35801
wgMLST-00049882	STMMW_35821
wgMLST-00049883	STMMW_35831
wgMLST-00049885	STMMW_35851
wgMLST-00049886	STMMW_35861
wgMLST-00049888	STMMW_35881
wgMLST-00049889	STMMW_35891
wgMLST-00049890	STMMW_35901
wgMLST-00049891	STMMW_35911
wgMLST-00049892	STMMW_35921
wgMLST-00049893	STMMW_35931
wgMLST-00049894	STMMW_35941
wgMLST-00049895	STMMW_35951
wgMLST-00049896	STMMW_35961
wgMLST-00049897	STMMW_35971
wgMLST-00049898	STMMW_35981
wgMLST-00049899	STMMW_35991
wgMLST-00049900	STMMW_36001
wgMLST-00049901	STMMW_36011
wgMLST-00049902	STMMW_36021
wgMLST-00049903	STMMW_36031
wgMLST-00049904	STMMW_36041
wgMLST-00049906	STMMW_36061
wgMLST-00049907	STMMW_36071
wgMLST-00049908	STMMW_36081
wgMLST-00049909	STMMW_36091
wgMLST-00049910	STMMW_36101
wgMLST-00049911	STMMW_36111
wgMLST-00049912	STMMW_36121
wgMLST-00049913	STMMW_36191
wgMLST-00049914	STMMW_36201
wgMLST-00049915	STMMW_36211
wgMLST-00049916	STMMW_36221
wgMLST-00049917	STMMW_36231
wgMLST-00049918	STMMW_36241
wgMLST-00049919	STMMW_36251
wgMLST-00049920	STMMW_36261
wgMLST-00049922	STMMW_36291
wgMLST-00049923	STMMW_36301
wgMLST-00049924	STMMW_36311
wgMLST-00049925	STMMW_36321
wgMLST-00049926	STMMW_36331
wgMLST-00049927	STMMW_36341
wgMLST-00049928	STMMW_36351
wgMLST-00049929	STMMW_36361
wgMLST-00049930	STMMW_36371
wgMLST-00049931	STMMW_36381
wgMLST-00049932	STMMW_36391
wgMLST-00049933	STMMW_36401
wgMLST-00049938	STMMW_36441
wgMLST-00049939	STMMW_36451
wgMLST-00049940	STMMW_36461
wgMLST-00049941	STMMW_36471
wgMLST-00049942	STMMW_36481
wgMLST-00049943	STMMW_36491
wgMLST-00049944	STMMW_36501
wgMLST-00049945	STMMW_36511
wgMLST-00049946	STMMW_36521
wgMLST-00049947	STMMW_36531
wgMLST-00049948	STMMW_36541
wgMLST-00049949	STMMW_36551
wgMLST-00049950	STMMW_36561
wgMLST-00049952	STMMW_36581
wgMLST-00049953	STMMW_36591
wgMLST-00049954	STMMW_36601
wgMLST-00049955	STMMW_36611
wgMLST-00049956	STMMW_36631
wgMLST-00049957	STMMW_36641
wgMLST-00049958	STMMW_36661
wgMLST-00049959	STMMW_36671
wgMLST-00049960	STMMW_36681
wgMLST-00049961	STMMW_36691
wgMLST-00049962	STMMW_36701
wgMLST-00049963	STMMW_36711
wgMLST-00049964	STMMW_36721
wgMLST-00049965	STMMW_36731
wgMLST-00049966	STMMW_36741
wgMLST-00049967	STMMW_36751
wgMLST-00049968	STMMW_36761
wgMLST-00049969	STMMW_36771
wgMLST-00049970	STMMW_36801
wgMLST-00049971	STMMW_36811
wgMLST-00049972	STMMW_36821
wgMLST-00049973	STMMW_36831
wgMLST-00049974	STMMW_36841
wgMLST-00049975	STMMW_36851
wgMLST-00049976	STMMW_36871
wgMLST-00049977	STMMW_36881
wgMLST-00049978	STMMW_36891
wgMLST-00049979	STMMW_36901
wgMLST-00049980	STMMW_36911
wgMLST-00049981	STMMW_36921
wgMLST-00049982	STMMW_36931
wgMLST-00049983	STMMW_36941
wgMLST-00049984	STMMW_36951
wgMLST-00049985	STMMW_36971
wgMLST-00049986	STMMW_36981
wgMLST-00049987	STMMW_36991
wgMLST-00049988	STMMW_37001
wgMLST-00049989	STMMW_37011
wgMLST-00049990	STMMW_37021
wgMLST-00049998	STMMW_37101
wgMLST-00049999	STMMW_37111
wgMLST-00050000	STMMW_37121
wgMLST-00050001	STMMW_37131
wgMLST-00050002	STMMW_37141
wgMLST-00050003	STMMW_37151
wgMLST-00050004	STMMW_37161
wgMLST-00050005	STMMW_37171
wgMLST-00050006	STMMW_37181
wgMLST-00050007	STMMW_37191
wgMLST-00050008	STMMW_37201
wgMLST-00050009	STMMW_37211
wgMLST-00050010	STMMW_37221
wgMLST-00050011	STMMW_37231
wgMLST-00050012	STMMW_37241
wgMLST-00050013	STMMW_37251
wgMLST-00050014	STMMW_37261
wgMLST-00050015	STMMW_37271
wgMLST-00050016	STMMW_37281
wgMLST-00050017	STMMW_37291
wgMLST-00050018	STMMW_37301
wgMLST-00050019	STMMW_37311
wgMLST-00050020	STMMW_37321
wgMLST-00050021	STMMW_37331
wgMLST-00050023	STMMW_37361
wgMLST-00050024	STMMW_37371
wgMLST-00050025	STMMW_37381
wgMLST-00050026	STMMW_37391
wgMLST-00050030	STMMW_37451
wgMLST-00050031	STMMW_37461
wgMLST-00050033	STMMW_37481
wgMLST-00050035	STMMW_37521
wgMLST-00050036	STMMW_37531
wgMLST-00050037	STMMW_37541
wgMLST-00050038	STMMW_37561
wgMLST-00050039	STMMW_37581
wgMLST-00050040	STMMW_37591
wgMLST-00050041	STMMW_37601
wgMLST-00050042	STMMW_37611
wgMLST-00050043	STMMW_37621
wgMLST-00050044	STMMW_37631
wgMLST-00050045	STMMW_37641
wgMLST-00050046	STMMW_37651
wgMLST-00050047	STMMW_37671
wgMLST-00050053	STMMW_37751
wgMLST-00050054	STMMW_37761
wgMLST-00050055	STMMW_37771
wgMLST-00050056	STMMW_37781
wgMLST-00050058	STMMW_37801
wgMLST-00050059	STMMW_37811
wgMLST-00050060	STMMW_37821
wgMLST-00050061	STMMW_37831
wgMLST-00050062	STMMW_37841
wgMLST-00050063	STMMW_37851
wgMLST-00050064	STMMW_37852
wgMLST-00050065	STMMW_37871
wgMLST-00050066	STMMW_37881
wgMLST-00050067	STMMW_37891
wgMLST-00050069	STMMW_37911
wgMLST-00050070	STMMW_37931
wgMLST-00050071	STMMW_37941
wgMLST-00050072	STMMW_37951
wgMLST-00050073	STMMW_37961
wgMLST-00050074	STMMW_37971
wgMLST-00050075	STMMW_37981
wgMLST-00050076	STMMW_37991
wgMLST-00050077	STMMW_38001
wgMLST-00050078	STMMW_38041
wgMLST-00050079	STMMW_38051
wgMLST-00050080	STMMW_38071
wgMLST-00050081	STMMW_38081
wgMLST-00050082	STMMW_38091
wgMLST-00050089	STMMW_38161
wgMLST-00050092	STMMW_38201
wgMLST-00050093	STMMW_38211
wgMLST-00050094	STMMW_38221
wgMLST-00050095	STMMW_38231
wgMLST-00050096	STMMW_38271
wgMLST-00050097	STMMW_38281
wgMLST-00050100	STMMW_38341
wgMLST-00050101	STMMW_38351
wgMLST-00050102	STMMW_38371
wgMLST-00050103	STMMW_38381
wgMLST-00050104	STMMW_38391
wgMLST-00050105	STMMW_38401
wgMLST-00050106	STMMW_38411
wgMLST-00050107	STMMW_38421
wgMLST-00050108	STMMW_38431
wgMLST-00050109	STMMW_38451
wgMLST-00050110	STMMW_38461
wgMLST-00050111	STMMW_38471
wgMLST-00050112	STMMW_38481
wgMLST-00050113	STMMW_38491
wgMLST-00050114	STMMW_38501
wgMLST-00050115	STMMW_38511
wgMLST-00050116	STMMW_38521
wgMLST-00050117	STMMW_38531
wgMLST-00050118	STMMW_38541
wgMLST-00050119	STMMW_38542
wgMLST-00050120	STMMW_38551
wgMLST-00050121	STMMW_38561
wgMLST-00050122	STMMW_38571
wgMLST-00050123	STMMW_38581
wgMLST-00050124	STMMW_38591
wgMLST-00050125	STMMW_38601
wgMLST-00050127	STMMW_38621
wgMLST-00050128	STMMW_38631
wgMLST-00050129	STMMW_38641
wgMLST-00050130	STMMW_38651
wgMLST-00050131	STMMW_38661
wgMLST-00050132	STMMW_38671
wgMLST-00050133	STMMW_38681
wgMLST-00050134	STMMW_38691
wgMLST-00050135	STMMW_38701
wgMLST-00050136	STMMW_38711
wgMLST-00050137	STMMW_38721
wgMLST-00050138	STMMW_38731
wgMLST-00050139	STMMW_38741
wgMLST-00050140	STMMW_38751
wgMLST-00050141	STMMW_38761
wgMLST-00050142	STMMW_38771
wgMLST-00050143	STMMW_38781
wgMLST-00050144	STMMW_38791
wgMLST-00050145	STMMW_38801
wgMLST-00050147	STMMW_38821
wgMLST-00050148	STMMW_38831
wgMLST-00050149	STMMW_38841
wgMLST-00050150	STMMW_38851
wgMLST-00050152	STMMW_38881
wgMLST-00050153	STMMW_38891
wgMLST-00050154	STMMW_38901
wgMLST-00050155	STMMW_38911
wgMLST-00050156	STMMW_38921
wgMLST-00050157	STMMW_38931
wgMLST-00050158	STMMW_38941
wgMLST-00050159	STMMW_38951
wgMLST-00050160	STMMW_38961
wgMLST-00050161	STMMW_39001
wgMLST-00050162	STMMW_39011
wgMLST-00050163	STMMW_39021
wgMLST-00050164	STMMW_39031
wgMLST-00050165	STMMW_39041
wgMLST-00050166	STMMW_39051
wgMLST-00050167	STMMW_39061
wgMLST-00050168	STMMW_39071
wgMLST-00050169	STMMW_39081
wgMLST-00050170	STMMW_39091
wgMLST-00050171	STMMW_39101
wgMLST-00050175	STMMW_39141
wgMLST-00050176	STMMW_39151
wgMLST-00050177	STMMW_39171
wgMLST-00050178	STMMW_39181
wgMLST-00050179	STMMW_39191
wgMLST-00050180	STMMW_39201
wgMLST-00050181	STMMW_39211
wgMLST-00050182	STMMW_39221
wgMLST-00050183	STMMW_39231
wgMLST-00050186	STMMW_39261
wgMLST-00050187	STMMW_39271
wgMLST-00050188	STMMW_39281
wgMLST-00050189	STMMW_39291
wgMLST-00050190	STMMW_39301
wgMLST-00050191	STMMW_39311
wgMLST-00050192	STMMW_39321
wgMLST-00050193	STMMW_39331
wgMLST-00050194	STMMW_39341
wgMLST-00050195	STMMW_39351
wgMLST-00050196	STMMW_39361
wgMLST-00050197	STMMW_39371
wgMLST-00050198	STMMW_39381
wgMLST-00050199	STMMW_39391
wgMLST-00050200	STMMW_39401
wgMLST-00050201	STMMW_39411
wgMLST-00050202	STMMW_39421
wgMLST-00050203	STMMW_39431
wgMLST-00050204	STMMW_39441
wgMLST-00050205	STMMW_39451
wgMLST-00050206	STMMW_39461
wgMLST-00050207	STMMW_39471
wgMLST-00050208	STMMW_39481
wgMLST-00050209	STMMW_39491
wgMLST-00050210	STMMW_39501
wgMLST-00050211	STMMW_39521
wgMLST-00050212	STMMW_39531
wgMLST-00050213	STMMW_39541
wgMLST-00050214	STMMW_39551
wgMLST-00050215	STMMW_39561
wgMLST-00050216	STMMW_39571
wgMLST-00050217	STMMW_39581
wgMLST-00050218	STMMW_39591
wgMLST-00050219	STMMW_39601
wgMLST-00050220	STMMW_39611
wgMLST-00050221	STMMW_39621
wgMLST-00050222	STMMW_39631
wgMLST-00050223	STMMW_39641
wgMLST-00050224	STMMW_39651
wgMLST-00050225	STMMW_39661
wgMLST-00050226	STMMW_39671
wgMLST-00050227	STMMW_39681
wgMLST-00050228	STMMW_39682
wgMLST-00050229	STMMW_39701
wgMLST-00050230	STMMW_39711
wgMLST-00050231	STMMW_39731
wgMLST-00050238	STMMW_39801
wgMLST-00050239	STMMW_39831
wgMLST-00050241	STMMW_39851
wgMLST-00050242	STMMW_39861
wgMLST-00050243	STMMW_39871
wgMLST-00050244	STMMW_39881
wgMLST-00050245	STMMW_39891
wgMLST-00050246	STMMW_39901
wgMLST-00050247	STMMW_39911
wgMLST-00050248	STMMW_39921
wgMLST-00050249	STMMW_39931
wgMLST-00050250	STMMW_39941
wgMLST-00050251	STMMW_39951
wgMLST-00050252	STMMW_39961
wgMLST-00050253	STMMW_39962
wgMLST-00050254	STMMW_39971
wgMLST-00050255	STMMW_39981
wgMLST-00050256	STMMW_39991
wgMLST-00050257	STMMW_40021
wgMLST-00050259	STMMW_40051
wgMLST-00050260	STMMW_40061
wgMLST-00050261	STMMW_40071
wgMLST-00050262	STMMW_40081
wgMLST-00050263	STMMW_40091
wgMLST-00050264	STMMW_40101
wgMLST-00050265	STMMW_40111
wgMLST-00050266	STMMW_40121
wgMLST-00050268	STMMW_40141
wgMLST-00050269	STMMW_40151
wgMLST-00050270	STMMW_40171
wgMLST-00050272	STMMW_40191
wgMLST-00050273	STMMW_40201
wgMLST-00050274	STMMW_40211
wgMLST-00050275	STMMW_40221
wgMLST-00050276	STMMW_40231
wgMLST-00050277	STMMW_40241
wgMLST-00050278	STMMW_40251
wgMLST-00050279	STMMW_40261
wgMLST-00050280	STMMW_40271
wgMLST-00050281	STMMW_40281
wgMLST-00050282	STMMW_40291
wgMLST-00050283	STMMW_40301
wgMLST-00050284	STMMW_40311
wgMLST-00050285	STMMW_40321
wgMLST-00050286	STMMW_40331
wgMLST-00050289	STMMW_40371
wgMLST-00050291	STMMW_40391
wgMLST-00050292	STMMW_40401
wgMLST-00050294	STMMW_40421
wgMLST-00050295	STMMW_40431
wgMLST-00050296	STMMW_40441
wgMLST-00050297	STMMW_40451
wgMLST-00050298	STMMW_40461
wgMLST-00050299	STMMW_40471
wgMLST-00050300	STMMW_40481
wgMLST-00050301	STMMW_40491
wgMLST-00050302	STMMW_40501
wgMLST-00050303	STMMW_40511
wgMLST-00050304	STMMW_40531
wgMLST-00050305	STMMW_40541
wgMLST-00050306	STMMW_40551
wgMLST-00050307	STMMW_40561
wgMLST-00050308	STMMW_40571
wgMLST-00050309	STMMW_40591
wgMLST-00050310	STMMW_40601
wgMLST-00050311	STMMW_40611
wgMLST-00050313	STMMW_40631
wgMLST-00050314	STMMW_40641
wgMLST-00050315	STMMW_40651
wgMLST-00050316	STMMW_40661
wgMLST-00050317	STMMW_40671
wgMLST-00050318	STMMW_40681
wgMLST-00050319	STMMW_40701
wgMLST-00050320	STMMW_40711
wgMLST-00050321	STMMW_40721
wgMLST-00050322	STMMW_40731
wgMLST-00050323	STMMW_40741
wgMLST-00050324	STMMW_40751
wgMLST-00050330	STMMW_40821
wgMLST-00050331	STMMW_40831
wgMLST-00050332	STMMW_40841
wgMLST-00050333	STMMW_40851
wgMLST-00050334	STMMW_40861
wgMLST-00050335	STMMW_40871
wgMLST-00050336	STMMW_40881
wgMLST-00050337	STMMW_40891
wgMLST-00050338	STMMW_40901
wgMLST-00050339	STMMW_40911
wgMLST-00050340	STMMW_40921
wgMLST-00050341	STMMW_40931
wgMLST-00050344	STMMW_40961
wgMLST-00050345	STMMW_40971
wgMLST-00050346	STMMW_40981
wgMLST-00050347	STMMW_41001
wgMLST-00050348	STMMW_41011
wgMLST-00050349	STMMW_41021
wgMLST-00050350	STMMW_41031
wgMLST-00050351	STMMW_41041
wgMLST-00050352	STMMW_41051
wgMLST-00050353	STMMW_41061
wgMLST-00050354	STMMW_41071
wgMLST-00050359	STMMW_41121
wgMLST-00050360	STMMW_41131
wgMLST-00050362	STMMW_41151
wgMLST-00050363	STMMW_41161
wgMLST-00050364	STMMW_41171
wgMLST-00050365	STMMW_41181
wgMLST-00050366	STMMW_41191
wgMLST-00050367	STMMW_41201
wgMLST-00050368	STMMW_41211
wgMLST-00050369	STMMW_41221
wgMLST-00050370	STMMW_41241
wgMLST-00050371	STMMW_41251
wgMLST-00050372	STMMW_41261
wgMLST-00050373	STMMW_41271
wgMLST-00050374	STMMW_41281
wgMLST-00050375	STMMW_41291
wgMLST-00050376	STMMW_41301
wgMLST-00050377	STMMW_41311
wgMLST-00050378	STMMW_41321
wgMLST-00050379	STMMW_41331
wgMLST-00050380	STMMW_41341
wgMLST-00050381	STMMW_41361
wgMLST-00050382	STMMW_41371
wgMLST-00050383	STMMW_41381
wgMLST-00050385	STMMW_41411
wgMLST-00050386	STMMW_41421
wgMLST-00050387	STMMW_41431
wgMLST-00050401	STMMW_41681
wgMLST-00050402	STMMW_41691
wgMLST-00050403	STMMW_41701
wgMLST-00050404	STMMW_41711
wgMLST-00050405	STMMW_41721
wgMLST-00050406	STMMW_41731
wgMLST-00050407	STMMW_41741
wgMLST-00050408	STMMW_41751
wgMLST-00050409	STMMW_41761
wgMLST-00050410	STMMW_41771
wgMLST-00050411	STMMW_41781
wgMLST-00050412	STMMW_41791
wgMLST-00050413	STMMW_41811
wgMLST-00050414	STMMW_41821
wgMLST-00050415	STMMW_41831
wgMLST-00050416	STMMW_41841
wgMLST-00050417	STMMW_41851
wgMLST-00050418	STMMW_41861
wgMLST-00050419	STMMW_41871
wgMLST-00050420	STMMW_41881
wgMLST-00050421	STMMW_41891
wgMLST-00050422	STMMW_41901
wgMLST-00050423	STMMW_41911
wgMLST-00050424	STMMW_41921
wgMLST-00050425	STMMW_41931
wgMLST-00050426	STMMW_41941
wgMLST-00050427	STMMW_41951
wgMLST-00050428	STMMW_41961
wgMLST-00050429	STMMW_41971
wgMLST-00050430	STMMW_41981
wgMLST-00050431	STMMW_41991
wgMLST-00050432	STMMW_42001
wgMLST-00050433	STMMW_42011
wgMLST-00050434	STMMW_42021
wgMLST-00050435	STMMW_42031
wgMLST-00050436	STMMW_42041
wgMLST-00050443	STMMW_42141
wgMLST-00050444	STMMW_42151
wgMLST-00050445	STMMW_42161
wgMLST-00050446	STMMW_42171
wgMLST-00050447	STMMW_42181
wgMLST-00050448	STMMW_42191
wgMLST-00050449	STMMW_42201
wgMLST-00050450	STMMW_42211
wgMLST-00050451	STMMW_42221
wgMLST-00050452	STMMW_42231
wgMLST-00050453	STMMW_42241
wgMLST-00050454	STMMW_42251
wgMLST-00050455	STMMW_42261
wgMLST-00050457	STMMW_42281
wgMLST-00050458	STMMW_42291
wgMLST-00050459	STMMW_42301
wgMLST-00050460	STMMW_42311
wgMLST-00050461	STMMW_42331
wgMLST-00050462	STMMW_42341
wgMLST-00050463	STMMW_42351
wgMLST-00050464	STMMW_42381
wgMLST-00050465	STMMW_42391
wgMLST-00050466	STMMW_42401
wgMLST-00050467	STMMW_42411
wgMLST-00050468	STMMW_42421
wgMLST-00050469	STMMW_42431
wgMLST-00050470	STMMW_42441
wgMLST-00050471	STMMW_42451
wgMLST-00050472	STMMW_42461
wgMLST-00050473	STMMW_42471
wgMLST-00050474	STMMW_42481
wgMLST-00050475	STMMW_42491
wgMLST-00050476	STMMW_42501
wgMLST-00050477	STMMW_42521
wgMLST-00050478	STMMW_42531
wgMLST-00050479	STMMW_42541
wgMLST-00050480	STMMW_42551
wgMLST-00050482	STMMW_42591
wgMLST-00050483	STMMW_42601
wgMLST-00050484	STMMW_42611
wgMLST-00050491	STMMW_42691
wgMLST-00050493	STMMW_42711
wgMLST-00050494	STMMW_42721
wgMLST-00050495	STMMW_42731
wgMLST-00050496	STMMW_42741
wgMLST-00050497	STMMW_42751
wgMLST-00050498	STMMW_42761
wgMLST-00050499	STMMW_42771
wgMLST-00050500	STMMW_42781
wgMLST-00050501	STMMW_42791
wgMLST-00050502	STMMW_42801
wgMLST-00050503	STMMW_42811
wgMLST-00050504	STMMW_42821
wgMLST-00050505	STMMW_42831
wgMLST-00050506	STMMW_42851
wgMLST-00050507	STMMW_42861
wgMLST-00050508	STMMW_42871
wgMLST-00050509	STMMW_42881
wgMLST-00050510	STMMW_42891
wgMLST-00050511	STMMW_42901
wgMLST-00050512	STMMW_42911
wgMLST-00050513	STMMW_42921
wgMLST-00050514	STMMW_42931
wgMLST-00050516	STMMW_42961
wgMLST-00050517	STMMW_42971
wgMLST-00050518	STMMW_42981
wgMLST-00050519	STMMW_43001
wgMLST-00050520	STMMW_43011
wgMLST-00050521	STMMW_43021
wgMLST-00050522	STMMW_43031
wgMLST-00050523	STMMW_43041
wgMLST-00050524	STMMW_43051
wgMLST-00050525	STMMW_43061
wgMLST-00050526	STMMW_43071
wgMLST-00050527	STMMW_43081
wgMLST-00050528	STMMW_43091
